date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:11:44	107502/107502	---M-Z	200	added ('OK')	text/html	etag:%221a3ee-57c0f8b00f785-gzip%22	http://eazzy.me/html/bella-shoes-rtl/index.html	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/index.html	(from )
09:11:44	327/327	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Jan%202020%2017:11:43%20GMT	http://eazzy.me/robots.txt		(from )
09:11:44	3549/3549	---M--	200	added ('OK')	image/png	etag:%22ddd-52699c8119300%22	http://eazzy.me/html/bella-shoes-rtl/assets/ico/apple-touch-icon-144-precomposed.png	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/ico/apple-touch-icon-144-precomposed.png	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:45	5430/5430	---M--	200	added ('OK')	image/vnd.microsoft.icon	etag:%221536-52699c820d540%22	http://eazzy.me/html/bella-shoes-rtl/assets/ico/favicon.ico	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/ico/favicon.ico	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:45	113498/113498	---MCZ	200	added ('OK')	text/css	etag:%221bb5a-52699cf295ec0-gzip%22	http://eazzy.me/html/bella-shoes-rtl/assets/plugins/bootstrap/css/bootstrap.min.css	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/plugins/bootstrap/css/bootstrap.min.css	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:45	24903/24903	---M-Z	200	added ('OK')	text/css	etag:%226147-52699cefb9800-gzip%22	http://eazzy.me/html/bella-shoes-rtl/assets/plugins/bootstrap/css/bootstrap-rtl.min.css	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/plugins/bootstrap/css/bootstrap-rtl.min.css	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:46	5686/5686	---M-Z	200	added ('OK')	text/css	etag:%221636-52699cfa370c0-gzip%22	http://eazzy.me/html/bella-shoes-rtl/assets/plugins/bootstrap-select/css/bootstrap-select.min.css	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/plugins/bootstrap-select/css/bootstrap-select.min.css	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:46	21984/21984	---M-Z	200	added ('OK')	text/css	etag:%2255e0-52699cfe079c0-gzip%22	http://eazzy.me/html/bella-shoes-rtl/assets/plugins/fontawesome/css/font-awesome.min.css	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/plugins/fontawesome/css/font-awesome.min.css	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:46	19888/19888	---M-Z	200	added ('OK')	text/css	etag:%224db0-52699d0a6d700-gzip%22	http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/css/prettyPhoto.css	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/css/prettyPhoto.css	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:46	3632/3632	---M-Z	200	added ('OK')	text/css	etag:%22e30-52699d069ce00-gzip%22	http://eazzy.me/html/bella-shoes-rtl/assets/plugins/owl-carousel2/assets/owl.carousel.min.css	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/plugins/owl-carousel2/assets/owl.carousel.min.css	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:47	1055/1055	---M-Z	200	added ('OK')	text/css	etag:%2241f-52699d0791040-gzip%22	http://eazzy.me/html/bella-shoes-rtl/assets/plugins/owl-carousel2/assets/owl.theme.default.min.css	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/plugins/owl-carousel2/assets/owl.theme.default.min.css	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:47	54877/54877	---M-Z	200	added ('OK')	text/css	etag:%22d65d-52699c9db5680-gzip%22	http://eazzy.me/html/bella-shoes-rtl/assets/plugins/animate/animate.min.css	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/plugins/animate/animate.min.css	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:48	163089/163089	---MCZ	200	added ('OK')	text/css	etag:%2227d11-52699c80250c0-gzip%22	http://eazzy.me/html/bella-shoes-rtl/assets/css/theme.css	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/css/theme.css	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:48	8098/8098	---M-Z	200	added ('OK')	text/css	etag:%221fa2-52699c778fc80-gzip%22	http://eazzy.me/html/bella-shoes-rtl/assets/css/theme-blue-1.css	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/css/theme-blue-1.css	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:48	12856/12856	---M-Z	200	added ('OK')	application/javascript	etag:%223238-52699c8c8ae00-gzip%22	http://eazzy.me/html/bella-shoes-rtl/assets/plugins/modernizr.custom.js	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/plugins/modernizr.custom.js	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:49	2018/2018	---M--	200	added ('OK')	image/jpeg	etag:%227e2-52699cd6edd80%22	http://eazzy.me/html/bella-shoes-rtl/assets/img/preview/shop/order-1s.jpg	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/img/preview/shop/order-1s.jpg	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:49	47206/47206	---M-Z	200	added ('OK')	text/html	etag:%22b866-57c0f8b5214f1-gzip%22	http://eazzy.me/html/bella-shoes-rtl/shopping-cart.html	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/shopping-cart.html	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:49	35010/35010	---M-Z	200	added ('OK')	text/html	etag:%2288c2-57c0f8b0b193e-gzip%22	http://eazzy.me/html/bella-shoes-rtl/login.html	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/login.html	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:49	1122/1122	---M--	200	added ('OK')	image/png	etag:%22462-52699c8301780%22	http://eazzy.me/html/bella-shoes-rtl/assets/img/icon-1.png	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/img/icon-1.png	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:50	1154/1154	---M--	200	added ('OK')	image/png	etag:%22482-52699c8301780%22	http://eazzy.me/html/bella-shoes-rtl/assets/img/icon-2.png	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/img/icon-2.png	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:50	48393/48393	---M-Z	200	added ('OK')	text/html	etag:%22bd09-57c0f8a2d9aad-gzip%22	http://eazzy.me/html/bella-shoes-rtl/about.html	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/about.html	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:50	76452/76452	---M-Z	200	added ('OK')	text/html	etag:%2212aa4-57c0f8a4b251a-gzip%22	http://eazzy.me/html/bella-shoes-rtl/blog.html	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/blog.html	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:51	32804/32804	---M-Z	200	added ('OK')	text/html	etag:%228024-57c0f8a2d9aad-gzip%22	http://eazzy.me/html/bella-shoes-rtl/accountinformation.html	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/accountinformation.html	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:51	36266/36266	---M-Z	200	added ('OK')	text/html	etag:%228daa-57c0f8a7774bd-gzip%22	http://eazzy.me/html/bella-shoes-rtl/contact.html	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/contact.html	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:51	49941/49941	---M-Z	200	added ('OK')	text/html	etag:%22c315-57c0f8a83b955-gzip%22	http://eazzy.me/html/bella-shoes-rtl/faq.html	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/faq.html	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:52	37992/37992	---M-Z	200	added ('OK')	text/html	etag:%229468-57c0f8b634b25-gzip%22	http://eazzy.me/html/bella-shoes-rtl/wishlist.html	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/wishlist.html	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:52	2096/2096	---M--	200	added ('OK')	image/gif	etag:%22830-52699c8301780%22	http://eazzy.me/html/bella-shoes-rtl/assets/img/flag.gif	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/img/flag.gif	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:52	4790/4790	---M--	200	added ('OK')	image/png	etag:%2212b6-52699c83f59c0%22	http://eazzy.me/html/bella-shoes-rtl/assets/img/logo-bella-shop.png	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/img/logo-bella-shop.png	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:52	44881/44881	---M-Z	200	added ('OK')	text/html	etag:%22af51-57c0f8a727380-gzip%22	http://eazzy.me/html/bella-shoes-rtl/compare-products.html	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/compare-products.html	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:53	103872/103872	---M-Z	200	added ('OK')	text/html	etag:%22195c0-57c0f8a8c6410-gzip%22	http://eazzy.me/html/bella-shoes-rtl/index-2.html	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/index-2.html	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:53	67677/67677	---M-Z	200	added ('OK')	text/html	etag:%221085d-57c0f8a905bad-gzip%22	http://eazzy.me/html/bella-shoes-rtl/index-3.html	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/index-3.html	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:53	84604/84604	---M-Z	200	added ('OK')	text/html	etag:%2214a7c-57c0f8a9a0067-gzip%22	http://eazzy.me/html/bella-shoes-rtl/index-4.html	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/index-4.html	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:54	96717/96717	---M-Z	200	added ('OK')	text/html	etag:%22179cd-57c0f8a9f9de3-gzip%22	http://eazzy.me/html/bella-shoes-rtl/index-5.html	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/index-5.html	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:54	110101/110101	---M-Z	200	added ('OK')	text/html	etag:%221ae15-57c0f8aab369c-gzip%22	http://eazzy.me/html/bella-shoes-rtl/index-6.html	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/index-6.html	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:54	128102/128102	---M-Z	200	added ('OK')	text/html	etag:%221f466-57c0f8aaf7c59-gzip%22	http://eazzy.me/html/bella-shoes-rtl/index-7.html	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/index-7.html	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:55	85014/85014	---M-Z	200	added ('OK')	text/html	etag:%2214c16-57c0f8abd37f0-gzip%22	http://eazzy.me/html/bella-shoes-rtl/index-8.html	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/index-8.html	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:55	119549/119549	---M-Z	200	added ('OK')	text/html	etag:%221d2fd-57c0f8ac4c96b-gzip%22	http://eazzy.me/html/bella-shoes-rtl/index-9.html	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/index-9.html	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:55	121914/121914	---M-Z	200	added ('OK')	text/html	etag:%221dc3a-57c0f8a64e6c9-gzip%22	http://eazzy.me/html/bella-shoes-rtl/category.html	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/category.html	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:56	121915/121915	---M-Z	200	added ('OK')	text/html	etag:%221dc3b-57c0f8a5b808f-gzip%22	http://eazzy.me/html/bella-shoes-rtl/category-right.html	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/category-right.html	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:56	110560/110560	---M-Z	200	added ('OK')	text/html	etag:%221afe0-57c0f8a56bdd2-gzip%22	http://eazzy.me/html/bella-shoes-rtl/category-list.html	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/category-list.html	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:56	65972/65972	---M-Z	200	added ('OK')	text/html	etag:%22101b4-57c0f8b3b7fbf-gzip%22	http://eazzy.me/html/bella-shoes-rtl/product-details.html	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/product-details.html	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:57	76487/76487	---M-Z	200	added ('OK')	text/html	etag:%2212ac7-57c0f8a4671fd-gzip%22	http://eazzy.me/html/bella-shoes-rtl/blog-right.html	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/blog-right.html	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:57	79959/79959	---M-Z	200	added ('OK')	text/html	etag:%2213857-57c0f8a3cec83-gzip%22	http://eazzy.me/html/bella-shoes-rtl/blog-post.html	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/blog-post.html	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:57	43026/43026	---M-Z	200	added ('OK')	text/html	etag:%22a812-57c0f8b394d40-gzip%22	http://eazzy.me/html/bella-shoes-rtl/portfolio.html	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/portfolio.html	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:58	42997/42997	---M-Z	200	added ('OK')	text/html	etag:%22a7f5-57c0f8b223b0f-gzip%22	http://eazzy.me/html/bella-shoes-rtl/portfolio-4col.html	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/portfolio-4col.html	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:58	43732/43732	---M-Z	200	added ('OK')	text/html	etag:%22aad4-57c0f8b2f1be7-gzip%22	http://eazzy.me/html/bella-shoes-rtl/portfolio-alt.html	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/portfolio-alt.html	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:58	38240/38240	---M-Z	200	added ('OK')	text/html	etag:%229560-57c0f8b2d85a8-gzip%22	http://eazzy.me/html/bella-shoes-rtl/portfolio-single.html	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/portfolio-single.html	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:59	235344/235344	---MCZ	200	added ('OK')	text/html	etag:%2239750-57c0f8b57e14d-gzip%22	http://eazzy.me/html/bella-shoes-rtl/shortcodes.html	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/shortcodes.html	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:59	34830/34830	---M-Z	200	added ('OK')	text/html	etag:%22880e-57c0f8b5cb3aa-gzip%22	http://eazzy.me/html/bella-shoes-rtl/typography.html	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/typography.html	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:11:59	6090/6090	---M-Z	200	added ('OK')	text/html	etag:%2217ca-57c0f8a6beba5-gzip%22	http://eazzy.me/html/bella-shoes-rtl/coming-soon.html	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/coming-soon.html	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:12:00	31006/31006	---M-Z	200	added ('OK')	text/html	etag:%22791e-57c0f8a7d123a-gzip%22	http://eazzy.me/html/bella-shoes-rtl/error-page.html	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/error-page.html	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:12:00	33063/33063	---M-Z	200	added ('OK')	text/html	etag:%228127-57c0f8b167377-gzip%22	http://eazzy.me/html/bella-shoes-rtl/myaccount.html	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/myaccount.html	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:12:00	31679/31679	---M-Z	200	added ('OK')	text/html	etag:%227bbf-57c0f8a660fa8-gzip%22	http://eazzy.me/html/bella-shoes-rtl/cng-pw.html	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/cng-pw.html	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:12:00	34966/34966	---M-Z	200	added ('OK')	text/html	etag:%228896-57c0f8a390485-gzip%22	http://eazzy.me/html/bella-shoes-rtl/address-book.html	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/address-book.html	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
09:12:01	33975/33975	---M-Z	200	added ('OK')	text/html	etag:%2284b7-57c0f8b21cdb0-gzip%22	http://eazzy.me/html/bella-shoes-rtl/order-history.html	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/order-history.html	(from http://eazzy.me/html/bella-shoes-rtl/index.html)
